Date,Currency,LKR_Rate,USD_Index
2010-01-04,AUD,102.505,77.52999877929688
2010-01-05,AUD,104.32,77.62000274658203
2010-01-06,AUD,104.445,77.48999786376953
2010-01-07,AUD,105.47,77.91000366210938
2010-01-08,AUD,104.77,77.47000122070312
2010-01-09,AUD,104.77,77.47000122070312
2010-01-10,AUD,104.77,77.47000122070312
2010-01-11,AUD,106.39,77.0
2010-01-12,AUD,105.88499999999999,76.94999694824219
2010-01-13,AUD,105.445,76.8499984741211
2010-01-14,AUD,105.445,76.7300033569336
2010-01-15,AUD,105.995,77.31999969482422
2010-01-16,AUD,105.995,77.31999969482422
2010-01-17,AUD,105.995,77.31999969482422
2010-01-18,AUD,104.985,77.31999969482422
2010-01-19,AUD,105.64,77.5
2010-01-20,AUD,104.97,78.33999633789062
2010-01-21,AUD,104.245,78.31999969482422
2010-01-22,AUD,103.2,78.27999877929688
2010-01-23,AUD,103.2,78.27999877929688
2010-01-24,AUD,103.2,78.27999877929688
2010-01-25,AUD,103.665,78.19000244140625
2010-01-26,AUD,103.53,78.43000030517578
2010-01-27,AUD,103.53,78.68000030517578
2010-01-28,AUD,102.7,78.9000015258789
2010-01-29,AUD,102.7,79.45999908447266
2010-01-30,AUD,102.7,79.45999908447266
2010-01-31,AUD,102.7,79.45999908447266
2010-02-01,AUD,101.065,79.23999786376953
2010-02-02,AUD,101.88999999999999,79.01000213623047
2010-02-03,AUD,101.38499999999999,79.37000274658203
2010-02-04,AUD,101.38499999999999,79.91999816894531
2010-02-05,AUD,99.56,80.44000244140625
2010-02-06,AUD,99.56,80.44000244140625
2010-02-07,AUD,99.56,80.44000244140625
2010-02-08,AUD,99.215,80.30000305175781
2010-02-09,AUD,99.31,79.86000061035156
2010-02-10,AUD,100.525,80.02999877929688
2010-02-11,AUD,101.88,79.98999786376953
2010-02-12,AUD,101.855,80.31999969482422
2010-02-13,AUD,101.855,80.31999969482422
2010-02-14,AUD,101.855,80.31999969482422
2010-02-15,AUD,101.44,80.31999969482422
2010-02-16,AUD,101.895,79.69999694824219
2010-02-17,AUD,102.98,80.37999725341797
2010-02-18,AUD,102.455,80.4000015258789
2010-02-19,AUD,101.945,80.63999938964844
2010-02-20,AUD,101.945,80.63999938964844
2010-02-21,AUD,101.945,80.63999938964844
2010-02-22,AUD,103.16,80.51000213623047
2010-02-23,AUD,102.785,80.8499984741211
2010-02-24,AUD,102.1,80.8499984741211
2010-02-25,AUD,102.0,80.79000091552734
2010-02-26,AUD,101.97,80.36000061035156
2010-02-27,AUD,101.97,80.36000061035156
2010-02-28,AUD,101.97,80.36000061035156
2010-03-01,AUD,102.68,80.66000366210938
2010-03-02,AUD,102.995,80.5199966430664
2010-03-03,AUD,103.44,79.9800033569336
2010-03-04,AUD,103.44,80.55999755859375
2010-03-05,AUD,102.92,80.43000030517578
2010-03-06,AUD,102.92,80.43000030517578
2010-03-07,AUD,102.92,80.43000030517578
2010-03-08,AUD,104.07,80.43000030517578
2010-03-09,AUD,103.78,80.58999633789062
2010-03-10,AUD,104.43,80.44999694824219
2010-03-11,AUD,104.035,80.31999969482422
2010-03-12,AUD,104.32,79.83000183105469
2010-03-13,AUD,104.32,79.83000183105469
2010-03-14,AUD,104.32,79.83000183105469
2010-03-15,AUD,104.13999999999999,80.25
2010-03-16,AUD,104.325,79.75
2010-03-17,AUD,104.78,79.63999938964844
2010-03-18,AUD,105.24000000000001,80.22000122070312
2010-03-19,AUD,105.06,80.72000122070312
2010-03-20,AUD,105.06,80.72000122070312
2010-03-21,AUD,105.06,80.72000122070312
2010-03-22,AUD,104.385,80.6500015258789
2010-03-23,AUD,104.58,80.9000015258789
2010-03-24,AUD,104.685,81.83999633789062
2010-03-25,AUD,103.995,82.12000274658203
2010-03-26,AUD,103.69,81.68000030517578
2010-03-27,AUD,103.69,81.68000030517578
2010-03-28,AUD,103.69,81.68000030517578
2010-03-29,AUD,103.69,81.36000061035156
2010-03-30,AUD,104.685,81.47000122070312
2010-03-31,AUD,104.42500000000001,81.06999969482422
2010-04-01,AUD,104.43,80.77999877929688
2010-04-02,AUD,104.43,80.77999877929688
2010-04-03,AUD,104.43,80.77999877929688
2010-04-04,AUD,104.43,80.77999877929688
2010-04-05,AUD,104.96000000000001,81.08999633789062
2010-04-06,AUD,104.565,81.38999938964844
2010-04-07,AUD,105.64,81.44000244140625
2010-04-08,AUD,105.63499999999999,81.52999877929688
2010-04-09,AUD,105.63499999999999,81.08999633789062
2010-04-10,AUD,105.63499999999999,81.08999633789062
2010-04-11,AUD,105.63499999999999,81.08999633789062
2010-04-12,AUD,106.215,80.55999755859375
2010-04-13,AUD,106.215,80.51000213623047
2010-04-14,AUD,106.215,80.19000244140625
2010-04-15,AUD,106.22999999999999,80.4800033569336
2010-04-16,AUD,105.935,80.81999969482422
2010-04-17,AUD,105.935,80.81999969482422
2010-04-18,AUD,105.935,80.81999969482422
2010-04-19,AUD,104.87,81.0
2010-04-20,AUD,105.64,81.05000305175781
2010-04-21,AUD,106.11500000000001,81.16000366210938
2010-04-22,AUD,105.465,81.56999969482422
2010-04-23,AUD,105.38499999999999,81.3499984741211
2010-04-24,AUD,105.38499999999999,81.3499984741211
2010-04-25,AUD,105.38499999999999,81.3499984741211
2010-04-26,AUD,105.745,81.4800033569336
2010-04-27,AUD,105.465,82.1500015258789
2010-04-28,AUD,105.465,82.37999725341797
2010-04-29,AUD,105.325,82.0
2010-04-30,AUD,105.955,81.87000274658203
2010-05-01,AUD,105.955,81.87000274658203
2010-05-02,AUD,105.955,81.87000274658203
2010-05-03,AUD,105.43,82.2699966430664
2010-05-04,AUD,105.205,83.30000305175781
2010-05-05,AUD,103.495,84.08000183105469
2010-05-06,AUD,103.15,84.88999938964844
2010-05-07,AUD,101.38,84.44999694824219
2010-05-08,AUD,101.38,84.44999694824219
2010-05-09,AUD,101.38,84.44999694824219
2010-05-10,AUD,102.66499999999999,84.16000366210938
2010-05-11,AUD,102.53999999999999,84.47000122070312
2010-05-12,AUD,101.785,84.83000183105469
2010-05-13,AUD,102.185,85.20999908447266
2010-05-14,AUD,101.91,86.0999984741211
2010-05-15,AUD,101.91,86.0999984741211
2010-05-16,AUD,101.91,86.0999984741211
2010-05-17,AUD,99.505,86.20999908447266
2010-05-18,AUD,99.315,87.16000366210938
2010-05-19,AUD,97.35499999999999,86.38999938964844
2010-05-20,AUD,96.075,85.56999969482422
2010-05-21,AUD,93.825,85.37000274658203
2010-05-22,AUD,93.825,85.37000274658203
2010-05-23,AUD,93.825,85.37000274658203
2010-05-24,AUD,94.245,86.20999908447266
2010-05-25,AUD,93.5,86.77999877929688
2010-05-26,AUD,93.59,87.12000274658203
2010-05-27,AUD,93.59,86.18000030517578
2010-05-28,AUD,93.59,86.4800033569336
2010-05-29,AUD,93.59,86.4800033569336
2010-05-30,AUD,93.59,86.4800033569336
2010-05-31,AUD,96.63,86.4800033569336
2010-06-01,AUD,95.50999999999999,86.63999938964844
2010-06-02,AUD,95.245,86.79000091552734
2010-06-03,AUD,96.06,87.13999938964844
2010-06-04,AUD,95.99000000000001,88.2300033569336
2010-06-05,AUD,95.99000000000001,88.2300033569336
2010-06-06,AUD,95.99000000000001,88.2300033569336
2010-06-07,AUD,92.525,88.4000015258789
2010-06-08,AUD,93.055,88.38999938964844
2010-06-09,AUD,93.56,87.9000015258789
2010-06-10,AUD,94.675,87.16999816894531
2010-06-11,AUD,96.125,87.51000213623047
2010-06-12,AUD,96.125,87.51000213623047
2010-06-13,AUD,96.125,87.51000213623047
2010-06-14,AUD,97.315,86.51000213623047
2010-06-15,AUD,97.285,85.9800033569336
2010-06-16,AUD,97.9,86.08000183105469
2010-06-17,AUD,97.71000000000001,85.69000244140625
2010-06-18,AUD,97.71000000000001,85.69999694824219
2010-06-19,AUD,97.71000000000001,85.69999694824219
2010-06-20,AUD,97.71000000000001,85.69999694824219
2010-06-21,AUD,99.905,85.93000030517578
2010-06-22,AUD,99.705,86.11000061035156
2010-06-23,AUD,99.07499999999999,85.73999786376953
2010-06-24,AUD,99.465,85.7300033569336
2010-06-25,AUD,99.465,85.30999755859375
2010-06-26,AUD,99.465,85.30999755859375
2010-06-27,AUD,99.465,85.30999755859375
2010-06-28,AUD,99.53999999999999,85.6500015258789
2010-06-29,AUD,98.715,86.02999877929688
2010-06-30,AUD,96.63999999999999,86.0199966430664
2010-07-01,AUD,94.775,84.72000122070312
2010-07-02,AUD,96.405,84.43000030517578
2010-07-03,AUD,96.405,84.43000030517578
2010-07-04,AUD,96.405,84.43000030517578
2010-07-05,AUD,95.735,84.43000030517578
2010-07-06,AUD,94.83500000000001,84.08000183105469
2010-07-07,AUD,96.35,83.81999969482422
2010-07-08,AUD,99.015,83.81999969482422
2010-07-09,AUD,99.345,83.94999694824219
2010-07-10,AUD,99.345,83.94999694824219
2010-07-11,AUD,99.345,83.94999694824219
2010-07-12,AUD,99.215,84.19999694824219
2010-07-13,AUD,99.06,83.63999938964844
2010-07-14,AUD,99.80000000000001,83.43000030517578
2010-07-15,AUD,99.745,82.55999755859375
2010-07-16,AUD,99.095,82.48999786376953
2010-07-17,AUD,99.095,82.48999786376953
2010-07-18,AUD,99.095,82.48999786376953
2010-07-19,AUD,97.86,82.51000213623047
2010-07-20,AUD,98.845,82.75
2010-07-21,AUD,99.49,83.38999938964844
2010-07-22,AUD,98.755,82.5999984741211
2010-07-23,AUD,100.53999999999999,82.45999908447266
2010-07-24,AUD,100.53999999999999,82.45999908447266
2010-07-25,AUD,100.53999999999999,82.45999908447266
2010-07-26,AUD,100.925,82.08999633789062
2010-07-27,AUD,101.775,82.18000030517578
2010-07-28,AUD,100.895,82.18000030517578
2010-07-29,AUD,100.725,81.63999938964844
2010-07-30,AUD,101.215,81.54000091552734
2010-07-31,AUD,101.215,81.54000091552734
2010-08-01,AUD,101.215,81.54000091552734
2010-08-02,AUD,102.36,80.94000244140625
2010-08-03,AUD,102.33500000000001,80.5999984741211
2010-08-04,AUD,102.765,80.88999938964844
2010-08-05,AUD,102.84,80.81999969482422
2010-08-06,AUD,102.81,80.41000366210938
2010-08-07,AUD,102.81,80.41000366210938
2010-08-08,AUD,102.81,80.41000366210938
2010-08-09,AUD,103.095,80.70999908447266
2010-08-10,AUD,102.58000000000001,80.80000305175781
2010-08-11,AUD,102.15,82.29000091552734
2010-08-12,AUD,100.455,82.63999938964844
2010-08-13,AUD,101.03999999999999,82.94999694824219
2010-08-14,AUD,101.03999999999999,82.94999694824219
2010-08-15,AUD,101.03999999999999,82.94999694824219
2010-08-16,AUD,99.955,82.52999877929688
2010-08-17,AUD,101.05,82.2300033569336
2010-08-18,AUD,101.535,82.22000122070312
2010-08-19,AUD,100.705,82.44999694824219
2010-08-20,AUD,100.185,83.05999755859375
2010-08-21,AUD,100.185,83.05999755859375
2010-08-22,AUD,100.185,83.05999755859375
2010-08-23,AUD,100.075,83.12000274658203
2010-08-24,AUD,100.075,83.1500015258789
2010-08-25,AUD,99.63,83.26000213623047
2010-08-26,AUD,99.675,82.93000030517578
2010-08-27,AUD,99.785,82.91999816894531
2010-08-28,AUD,99.785,82.91999816894531
2010-08-29,AUD,99.785,82.91999816894531
2010-08-30,AUD,101.53,83.16000366210938
2010-08-31,AUD,100.75999999999999,83.19999694824219
2010-09-01,AUD,101.27000000000001,82.5199966430664
2010-09-02,AUD,102.245,82.45999908447266
2010-09-03,AUD,102.38,83.0999984741211
2010-09-04,AUD,102.38,83.0999984741211
2010-09-05,AUD,102.38,83.0999984741211
2010-09-06,AUD,103.17500000000001,83.0999984741211
2010-09-07,AUD,102.985,82.81999969482422
2010-09-08,AUD,102.69,82.58999633789062
2010-09-09,AUD,103.82,82.66999816894531
2010-09-10,AUD,103.82,82.69999694824219
2010-09-11,AUD,103.82,82.69999694824219
2010-09-12,AUD,103.82,82.69999694824219
2010-09-13,AUD,104.77000000000001,81.91000366210938
2010-09-14,AUD,105.07499999999999,81.08000183105469
2010-09-15,AUD,105.37,81.48999786376953
2010-09-16,AUD,105.37,81.23999786376953
2010-09-17,AUD,105.72,81.4000015258789
2010-09-18,AUD,105.72,81.4000015258789
2010-09-19,AUD,105.72,81.4000015258789
2010-09-20,AUD,105.755,81.33999633789062
2010-09-21,AUD,106.31,80.44000244140625
2010-09-22,AUD,106.31,79.83000183105469
2010-09-23,AUD,107.625,80.01000213623047
2010-09-24,AUD,106.87,79.38999938964844
2010-09-25,AUD,106.87,79.38999938964844
2010-09-26,AUD,106.87,79.38999938964844
2010-09-27,AUD,107.4,79.33999633789062
2010-09-28,AUD,107.535,79.01000213623047
2010-09-29,AUD,108.22,78.69000244140625
2010-09-30,AUD,108.38,78.72000122070312
2010-10-01,AUD,108.56,78.08999633789062
2010-10-02,AUD,108.56,78.08999633789062
2010-10-03,AUD,108.56,78.08999633789062
2010-10-04,AUD,108.5,78.44999694824219
2010-10-05,AUD,107.91,77.75
2010-10-06,AUD,108.405,77.38999938964844
2010-10-07,AUD,109.78,77.38999938964844
2010-10-08,AUD,109.83500000000001,77.31999969482422
2010-10-09,AUD,109.83500000000001,77.31999969482422
2010-10-10,AUD,109.83500000000001,77.31999969482422
2010-10-11,AUD,110.275,77.44000244140625
2010-10-12,AUD,109.62,77.36000061035156
2010-10-13,AUD,110.57,77.06999969482422
2010-10-14,AUD,111.515,76.6500015258789
2010-10-15,AUD,110.80000000000001,77.04000091552734
2010-10-16,AUD,110.80000000000001,77.04000091552734
2010-10-17,AUD,110.80000000000001,77.04000091552734
2010-10-18,AUD,110.065,76.93000030517578
2010-10-19,AUD,110.50999999999999,78.18000030517578
2010-10-20,AUD,108.87,77.16999816894531
2010-10-21,AUD,110.175,77.41999816894531
2010-10-22,AUD,110.175,77.47000122070312
2010-10-23,AUD,110.175,77.47000122070312
2010-10-24,AUD,110.175,77.47000122070312
2010-10-25,AUD,110.905,77.0999984741211
2010-10-26,AUD,110.69,77.70999908447266
2010-10-27,AUD,109.13999999999999,78.1500015258789
2010-10-28,AUD,108.925,77.30999755859375
2010-10-29,AUD,109.13499999999999,77.2699966430664
2010-10-30,AUD,109.13499999999999,77.2699966430664
2010-10-31,AUD,109.13499999999999,77.2699966430664
2010-11-01,AUD,110.39500000000001,77.30000305175781
2010-11-02,AUD,110.345,76.72000122070312
2010-11-03,AUD,111.43,76.4800033569336
2010-11-04,AUD,112.185,75.87999725341797
2010-11-05,AUD,112.185,76.55000305175781
2010-11-06,AUD,112.185,76.55000305175781
2010-11-07,AUD,112.185,76.55000305175781
2010-11-08,AUD,112.93,77.02999877929688
2010-11-09,AUD,112.92500000000001,77.44000244140625
2010-11-10,AUD,111.995,77.62999725341797
2010-11-11,AUD,112.305,78.22000122070312
2010-11-12,AUD,111.195,78.08000183105469
2010-11-13,AUD,111.195,78.08000183105469
2010-11-14,AUD,111.195,78.08000183105469
2010-11-15,AUD,110.37,78.5199966430664
2010-11-16,AUD,110.11500000000001,79.20999908447266
2010-11-17,AUD,110.11500000000001,79.08000183105469
2010-11-18,AUD,109.67,78.62000274658203
2010-11-19,AUD,110.43,78.5
2010-11-20,AUD,110.43,78.5
2010-11-21,AUD,110.43,78.5
2010-11-22,AUD,110.97,78.68000030517578
2010-11-23,AUD,110.02,79.68000030517578
2010-11-24,AUD,109.13,79.87000274658203
2010-11-25,AUD,108.835,79.87000274658203
2010-11-26,AUD,108.675,80.36000061035156
2010-11-27,AUD,108.675,80.36000061035156
2010-11-28,AUD,108.675,80.36000061035156
2010-11-29,AUD,107.435,80.83999633789062
2010-11-30,AUD,107.41499999999999,81.19999694824219
2010-12-01,AUD,106.5,80.70999908447266
2010-12-02,AUD,107.255,80.30000305175781
2010-12-03,AUD,108.505,79.37999725341797
2010-12-04,AUD,108.505,79.37999725341797
2010-12-05,AUD,108.505,79.37999725341797
2010-12-06,AUD,110.07,79.56999969482422
2010-12-07,AUD,110.235,79.86000061035156
2010-12-08,AUD,109.195,80.0
2010-12-09,AUD,109.695,80.06999969482422
2010-12-10,AUD,109.39500000000001,80.06999969482422
2010-12-11,AUD,109.39500000000001,80.06999969482422
2010-12-12,AUD,109.39500000000001,80.06999969482422
2010-12-13,AUD,109.305,79.27999877929688
2010-12-14,AUD,110.57,79.37000274658203
2010-12-15,AUD,110.37,80.26000213623047
2010-12-16,AUD,109.47999999999999,80.18000030517578
2010-12-17,AUD,110.035,80.37000274658203
2010-12-18,AUD,110.035,80.37000274658203
2010-12-19,AUD,110.035,80.37000274658203
2010-12-20,AUD,110.035,80.62999725341797
2010-12-21,AUD,110.565,80.72000122070312
2010-12-22,AUD,110.765,80.7300033569336
2010-12-23,AUD,111.265,80.5
2010-12-24,AUD,111.56,80.5
2010-12-25,AUD,111.56,80.5
2010-12-26,AUD,111.56,80.5
2010-12-27,AUD,111.52,80.37000274658203
2010-12-28,AUD,111.775,80.36000061035156
2010-12-29,AUD,112.13,79.80000305175781
2010-12-30,AUD,112.88499999999999,79.5199966430664
2010-12-31,AUD,112.965,79.02999877929688
2011-01-01,AUD,112.965,79.02999877929688
2011-01-02,AUD,112.965,79.02999877929688
2011-01-03,AUD,113.00999999999999,79.12999725341797
2011-01-04,AUD,112.53999999999999,79.44000244140625
2011-01-05,AUD,111.345,80.26000213623047
2011-01-06,AUD,110.56,80.79000091552734
2011-01-07,AUD,110.30000000000001,81.01000213623047
2011-01-08,AUD,110.30000000000001,81.01000213623047
2011-01-09,AUD,110.30000000000001,81.01000213623047
2011-01-10,AUD,110.72,80.87999725341797
2011-01-11,AUD,109.49000000000001,80.8499984741211
2011-01-12,AUD,109.39500000000001,80.02999877929688
2011-01-13,AUD,110.37,79.19000244140625
2011-01-14,AUD,110.4,79.16000366210938
2011-01-15,AUD,110.4,79.16000366210938
2011-01-16,AUD,110.4,79.16000366210938
2011-01-17,AUD,109.555,79.16000366210938
2011-01-18,AUD,109.955,78.95999908447266
2011-01-19,AUD,109.955,78.63999938964844
2011-01-20,AUD,110.42,78.81999969482422
2011-01-21,AUD,109.455,78.20999908447266
2011-01-22,AUD,109.455,78.20999908447266
2011-01-23,AUD,109.455,78.20999908447266
2011-01-24,AUD,109.735,78.05000305175781
2011-01-25,AUD,110.35,78.0
2011-01-26,AUD,110.57,77.9000015258789
2011-01-27,AUD,110.54499999999999,77.7300033569336
2011-01-28,AUD,109.89500000000001,78.12999725341797
2011-01-29,AUD,109.89500000000001,78.12999725341797
2011-01-30,AUD,109.89500000000001,78.12999725341797
2011-01-31,AUD,110.14,77.73999786376953
2011-02-01,AUD,111.0,77.06999969482422
2011-02-02,AUD,112.4,77.16000366210938
2011-02-03,AUD,112.21000000000001,77.75
2011-02-04,AUD,112.21000000000001,78.04000091552734
2011-02-05,AUD,112.21000000000001,78.04000091552734
2011-02-06,AUD,112.21000000000001,78.04000091552734
2011-02-07,AUD,112.455,78.02999877929688
2011-02-08,AUD,112.48,78.0
2011-02-09,AUD,112.56,77.63999938964844
2011-02-10,AUD,112.01,78.25
2011-02-11,AUD,111.09,78.45999908447266
2011-02-12,AUD,111.09,78.45999908447266
2011-02-13,AUD,111.09,78.45999908447266
2011-02-14,AUD,111.64500000000001,78.61000061035156
2011-02-15,AUD,111.725,78.56999969482422
2011-02-16,AUD,111.725,78.22000122070312
2011-02-17,AUD,111.725,78.0
2011-02-18,AUD,112.35499999999999,77.66000366210938
2011-02-19,AUD,112.35499999999999,77.66000366210938
2011-02-20,AUD,112.35499999999999,77.66000366210938
2011-02-21,AUD,112.49,77.66000366210938
2011-02-22,AUD,111.49000000000001,77.7699966430664
2011-02-23,AUD,111.32,77.41000366210938
2011-02-24,AUD,111.76,77.05999755859375
2011-02-25,AUD,112.235,77.27999877929688
2011-02-26,AUD,112.235,77.27999877929688
2011-02-27,AUD,112.235,77.27999877929688
2011-02-28,AUD,112.42,76.88999938964844
2011-03-01,AUD,112.85,77.05000305175781
2011-03-02,AUD,112.85,76.66999816894531
2011-03-03,AUD,112.545,76.4800033569336
2011-03-04,AUD,112.155,76.4000015258789
2011-03-05,AUD,112.155,76.4000015258789
2011-03-06,AUD,112.155,76.4000015258789
2011-03-07,AUD,112.075,76.5
2011-03-08,AUD,111.755,76.80000305175781
2011-03-09,AUD,111.065,76.72000122070312
2011-03-10,AUD,111.11,77.27999877929688
2011-03-11,AUD,110.475,76.77999877929688
2011-03-12,AUD,110.475,76.77999877929688
2011-03-13,AUD,110.475,76.77999877929688
2011-03-14,AUD,111.055,76.3499984741211
2011-03-15,AUD,110.375,76.33000183105469
2011-03-16,AUD,109.58500000000001,76.68000030517578
2011-03-17,AUD,108.285,76.04000091552734
2011-03-18,AUD,109.64,75.72000122070312
2011-03-19,AUD,109.64,75.72000122070312
2011-03-20,AUD,109.64,75.72000122070312
2011-03-21,AUD,110.555,75.4000015258789
2011-03-22,AUD,111.035,75.43000030517578
2011-03-23,AUD,111.35499999999999,75.79000091552734
2011-03-24,AUD,111.92,75.66000366210938
2011-03-25,AUD,112.715,76.22000122070312
2011-03-26,AUD,112.715,76.22000122070312
2011-03-27,AUD,112.715,76.22000122070312
2011-03-28,AUD,113.275,76.12999725341797
2011-03-29,AUD,113.07,76.25
2011-03-30,AUD,113.61,76.12000274658203
2011-03-31,AUD,114.16999999999999,75.86000061035156
2011-04-01,AUD,114.11500000000001,75.83000183105469
2011-04-02,AUD,114.11500000000001,75.83000183105469
2011-04-03,AUD,114.11500000000001,75.83000183105469
2011-04-04,AUD,114.695,75.91000366210938
2011-04-05,AUD,114.07,75.87999725341797
2011-04-06,AUD,114.50999999999999,75.51000213623047
2011-04-07,AUD,115.62,75.58999633789062
2011-04-08,AUD,115.785,75.06999969482422
2011-04-09,AUD,115.785,75.06999969482422
2011-04-10,AUD,115.785,75.06999969482422
2011-04-11,AUD,116.715,75.05999755859375
2011-04-12,AUD,115.35499999999999,74.8499984741211
2011-04-13,AUD,115.35499999999999,74.9800033569336
2011-04-14,AUD,115.35499999999999,74.68000030517578
2011-04-15,AUD,115.35499999999999,74.83000183105469
2011-04-16,AUD,115.35499999999999,74.83000183105469
2011-04-17,AUD,115.35499999999999,74.83000183105469
2011-04-18,AUD,116.555,75.5
2011-04-19,AUD,115.6,75.02999877929688
2011-04-20,AUD,116.81,74.37000274658203
2011-04-21,AUD,118.455,74.0
2011-04-22,AUD,118.455,74.0
2011-04-23,AUD,118.455,74.0
2011-04-24,AUD,118.455,74.0
2011-04-25,AUD,118.305,73.98999786376953
2011-04-26,AUD,117.81,73.83999633789062
2011-04-27,AUD,119.375,73.5199966430664
2011-04-28,AUD,120.32499999999999,73.12000274658203
2011-04-29,AUD,119.92,72.93000030517578
2011-04-30,AUD,119.92,72.93000030517578
2011-05-01,AUD,119.92,72.93000030517578
2011-05-02,AUD,119.92,72.94999694824219
2011-05-03,AUD,119.92,73.13999938964844
2011-05-04,AUD,118.72999999999999,73.02999877929688
2011-05-05,AUD,117.55000000000001,74.19000244140625
2011-05-06,AUD,117.72,74.83999633789062
2011-05-07,AUD,117.72,74.83999633789062
2011-05-08,AUD,117.72,74.83999633789062
2011-05-09,AUD,118.09,74.73999786376953
2011-05-10,AUD,118.5,74.61000061035156
2011-05-11,AUD,119.235,75.33000183105469
2011-05-12,AUD,116.625,75.23999786376953
2011-05-13,AUD,116.865,75.76000213623047
2011-05-14,AUD,116.865,75.76000213623047
2011-05-15,AUD,116.865,75.76000213623047
2011-05-16,AUD,115.995,75.47000122070312
2011-05-17,AUD,115.995,75.4000015258789
2011-05-18,AUD,115.995,75.47000122070312
2011-05-19,AUD,117.175,75.12000274658203
2011-05-20,AUD,117.185,75.43000030517578
2011-05-21,AUD,117.185,75.43000030517578
2011-05-22,AUD,117.185,75.43000030517578
2011-05-23,AUD,116.355,76.0999984741211
2011-05-24,AUD,115.75,75.87999725341797
2011-05-25,AUD,115.525,75.93000030517578
2011-05-26,AUD,116.44,75.55000305175781
2011-05-27,AUD,117.28999999999999,74.94999694824219
2011-05-28,AUD,117.28999999999999,74.94999694824219
2011-05-29,AUD,117.28999999999999,74.94999694824219
2011-05-30,AUD,117.61,74.94999694824219
2011-05-31,AUD,117.75999999999999,74.63999938964844
2011-06-01,AUD,117.78999999999999,74.68000030517578
2011-06-02,AUD,116.55000000000001,74.33000183105469
2011-06-03,AUD,117.225,73.77999877929688
2011-06-04,AUD,117.225,73.77999877929688
2011-06-05,AUD,117.225,73.77999877929688
2011-06-06,AUD,117.955,73.94999694824219
2011-06-07,AUD,117.715,73.5199966430664
2011-06-08,AUD,116.845,73.93000030517578
2011-06-09,AUD,116.035,74.19000244140625
2011-06-10,AUD,116.42,74.79000091552734
2011-06-11,AUD,116.42,74.79000091552734
2011-06-12,AUD,116.42,74.79000091552734
2011-06-13,AUD,115.58000000000001,74.51000213623047
2011-06-14,AUD,116.425,74.33000183105469
2011-06-15,AUD,116.425,75.5999984741211
2011-06-16,AUD,115.94,75.75
2011-06-17,AUD,115.635,74.98999786376953
2011-06-18,AUD,115.635,74.98999786376953
2011-06-19,AUD,115.635,74.98999786376953
2011-06-20,AUD,116.125,75.02999877929688
2011-06-21,AUD,115.615,74.54000091552734
2011-06-22,AUD,115.97999999999999,74.77999877929688
2011-06-23,AUD,115.545,75.44999694824219
2011-06-24,AUD,115.425,75.66999816894531
2011-06-25,AUD,115.425,75.66999816894531
2011-06-26,AUD,115.425,75.66999816894531
2011-06-27,AUD,114.58,75.38999938964844
2011-06-28,AUD,114.83500000000001,75.05999755859375
2011-06-29,AUD,115.525,74.69000244140625
2011-06-30,AUD,117.565,74.30000305175781
2011-07-01,AUD,117.195,74.3499984741211
2011-07-02,AUD,117.195,74.3499984741211
2011-07-03,AUD,117.195,74.3499984741211
2011-07-04,AUD,117.66,74.3499984741211
2011-07-05,AUD,117.16499999999999,74.69000244140625
2011-07-06,AUD,117.405,75.12000274658203
2011-07-07,AUD,117.765,74.95999908447266
2011-07-08,AUD,117.94,75.18000030517578
2011-07-09,AUD,117.94,75.18000030517578
2011-07-10,AUD,117.94,75.18000030517578
2011-07-11,AUD,117.205,75.98999786376953
2011-07-12,AUD,116.065,75.80999755859375
2011-07-13,AUD,116.36500000000001,75.20999908447266
2011-07-14,AUD,116.36500000000001,75.25
2011-07-15,AUD,117.65,75.12999725341797
2011-07-16,AUD,117.65,75.12999725341797
2011-07-17,AUD,117.65,75.12999725341797
2011-07-18,AUD,116.2,75.4800033569336
2011-07-19,AUD,116.4,75.22000122070312
2011-07-20,AUD,117.52000000000001,74.79000091552734
2011-07-21,AUD,117.43,74.0199966430664
2011-07-22,AUD,118.68,74.19999694824219
2011-07-23,AUD,118.68,74.19999694824219
2011-07-24,AUD,118.68,74.19999694824219
2011-07-25,AUD,118.65,74.05999755859375
2011-07-26,AUD,119.25,73.47000122070312
2011-07-27,AUD,120.925,74.08999633789062
2011-07-28,AUD,120.805,74.22000122070312
2011-07-29,AUD,120.32499999999999,73.9000015258789
2011-07-30,AUD,120.32499999999999,73.9000015258789
2011-07-31,AUD,120.32499999999999,73.9000015258789
2011-08-01,AUD,121.005,74.26000213623047
2011-08-02,AUD,120.235,74.51000213623047
2011-08-03,AUD,117.395,74.04000091552734
2011-08-04,AUD,117.335,75.12000274658203
2011-08-05,AUD,115.05,74.5999984741211
2011-08-06,AUD,115.05,74.5999984741211
2011-08-07,AUD,115.05,74.5999984741211
2011-08-08,AUD,114.11,74.79000091552734
2011-08-09,AUD,110.155,74.61000061035156
2011-08-10,AUD,113.425,74.63999938964844
2011-08-11,AUD,112.375,74.68000030517578
2011-08-12,AUD,113.295,74.61000061035156
2011-08-13,AUD,113.295,74.61000061035156
2011-08-14,AUD,113.295,74.61000061035156
2011-08-15,AUD,114.245,73.83999633789062
2011-08-16,AUD,115.19,74.01000213623047
2011-08-17,AUD,114.88499999999999,73.66999816894531
